Cf_0,Tz_ref_anti,Te,Np,Tz_mean,Twall_mean,Tt_mean,beta,Uwall
0.6543724720229648,15.365962365128643,14.751055772860763,0.0,15.010467947534963,14.999994267272992,25.57928370010292,929880.0,191910.0
0.6885752065625234,19.651727736127174,6.832263415203146,0.0,15.025060091997604,14.999802589340932,26.11217123823531,929880.0,191910.0
0.9009715514484913,19.927507277749836,13.698601452742249,0.0,15.041827481273534,14.999772775844914,26.870922580182544,929880.0,191910.0
0.05986445116241146,17.843695099563536,9.152586189626524,0.0,15.058113783665924,14.999636438883,26.673165775096557,929880.0,191910.0
0.5137431787763106,19.141480704680692,12.474691002514383,0.0,15.075093240099608,14.999578629596664,26.987154187469812,929880.0,191910.0
0.8296395725689026,17.080070671160065,12.580345341425033,0.0,15.092563857279787,14.999523712015337,27.651019360027746,929880.0,191910.0
0.3476264358237652,19.190949036976058,10.635933225249243,0.0,15.110438705051163,14.999423484207988,27.758120005003796,929880.0,191910.0
0.7893155827749541,15.439065819318822,10.222538725431441,0.0,15.122444012467053,14.999313889126435,28.453116431981837,929880.0,191910.0
0.9595178976637533,15.445593549589463,9.233647892349529,0.0,15.134976840378059,14.999181330010769,29.32968356767704,929880.0,191910.0
0.5934316805368692,18.58059082815869,8.813285403139925,0.0,15.155096899766976,14.999039275226744,29.67505375486599,929880.0,191910.0
0.18658463019484162,15.251212217134269,5.890228169427813,0.0,15.165230729580692,14.998828837537195,29.70473352702046,929880.0,191910.0
0.8186778401662882,17.854202380384294,6.687846898940953,0.0,15.185594842755412,14.998637525495333,30.294961970348137,929880.0,191910.0
0.5144012559894935,17.188757009188226,14.137794822997286,0.0,15.207665511084336,14.998621935551894,30.535536086360246,929880.0,191910.0
0.5046416957366521,18.196586975787973,6.385351673654388,0.0,15.2288768133041,14.998424527995128,30.75654556805954,929880.0,191910.0
0.9392454485923959,17.737798956142253,6.220656291623027,0.0,15.250639620607574,14.998223760261611,31.459962620340836,929880.0,191910.0
0.41427612918915735,18.712813989336972,7.669991820506814,0.0,15.273301032105445,14.998057612596467,31.559862522402803,929880.0,191910.0
0.18715729384241808,17.457445021658014,5.816533629513183,0.0,15.295352673832422,14.997848408370075,31.406945188268875,929880.0,191910.0
0.41005332711054754,18.55677632829166,5.793963809616784,0.0,15.317498546339671,14.997639202167973,31.5044118725535,929880.0,191910.0
0.6123727906132553,18.156050567144195,12.315303115181782,0.0,15.341065632559872,14.997583916096698,31.82685899157478,929880.0,191910.0
0.5404637555708556,19.531762485741915,11.59932548258989,0.0,15.364915503777466,14.997512351610863,32.061507271420915,929880.0,191910.0
0.5798696069314757,15.291905900693047,6.51427563211452,0.0,15.374694718265232,14.997321592451788,32.541494816311925,929880.0,191910.0
0.9627393386142951,17.03180392547832,10.501321646755555,0.0,15.399008497425859,14.997225011817678,33.243267622442886,929880.0,191910.0
0.9198859330604026,19.898465669089262,11.08505941685388,0.0,15.425046864795986,14.997142756686003,33.87165961420092,929880.0,191910.0
0.3652327746385997,17.414606999553758,10.294560124828376,0.0,15.45100523947389,14.997042527226045,33.87168215955131,929880.0,191910.0
0.5593930930244736,18.589674975880115,9.01634439472835,0.0,15.477161667504518,14.996912852701564,34.08449665954675,929880.0,191910.0
0.09143506043833538,17.181321433829222,12.482501337813046,0.0,15.50320318592723,14.996865319123023,33.779313963304034,929880.0,191910.0
0.7191622221721728,17.769529546164637,10.732740159197087,0.0,15.529404133575323,14.996777247957917,34.17648569357139,929880.0,191910.0
0.2830167409807519,15.094366093609628,11.267000633419421,0.0,15.536155783361616,14.99670213461827,34.37901409645569,929880.0,191910.0
0.21920754710518453,19.13297447565225,8.8747842733356,0.0,15.562598753650624,14.996571153924936,34.20173591052033,929880.0,191910.0
0.08077041183407496,17.06277778489398,13.839327320557198,0.0,15.588530695551926,14.99655755531892,33.8892923069863,929880.0,191910.0
0.26162589905279987,18.08264767871945,7.898974888275136,0.0,15.613907487531078,14.996404850743186,33.7731794772755,929880.0,191910.0
0.0825636627136569,19.134998396789467,12.180273144248712,0.0,15.639793690935429,14.996353447283415,33.45847863323177,929880.0,191910.0
0.33580257758768384,15.00959887475496,9.683481421003684,0.0,15.643839181035247,14.99624367582895,33.75684261172211,929880.0,191910.0
0.2573227436254163,17.26191119698344,7.248190359604952,0.0,15.668151050805218,14.996076968701097,33.64992161328604,929880.0,191910.0
0.15306836732831086,17.219689133671316,8.779767040765556,0.0,15.692343544812706,14.99594686080129,33.43099885553845,929880.0,191910.0
0.04292772253960686,15.810977405842287,6.010436607678313,0.0,15.705080067214391,14.995752062125641,33.254763096684236,929880.0,191910.0
0.7844175092390593,15.106210137496786,7.1830510749209395,0.0,15.708934773276253,14.995585044989856,34.05591566376436,929880.0,191910.0
0.2426371194760507,16.132814577190135,6.797894129422711,0.0,15.726513171254345,14.99540923029293,34.03356654542919,929880.0,191910.0
0.26936494035526004,19.24840333467019,6.713815972056442,0.0,15.75172533796254,14.995231949543227,33.924400341974305,929880.0,191910.0
0.3497749430939324,15.910609138524523,9.173995544574108,0.0,15.766080416827638,14.995113002396158,34.07873769752813,929880.0,191910.0
0.49093281888615725,16.66294736061353,12.373023524569856,0.0,15.789127935950173,14.995069737347622,34.268603985948154,929880.0,191910.0
0.0894369953868207,16.272575653636096,7.564717449361396,0.0,15.807552042592102,14.99491387795438,34.06161533681216,929880.0,191910.0
0.017640933151754967,17.997968565953865,11.727762426928171,0.0,15.833138721516812,14.994856453130494,33.67537160268969,929880.0,191910.0
0.10916833300220075,16.036176500679062,9.316927142751066,0.0,15.84769046126637,14.994742802720925,33.55441128002914,929880.0,191910.0
0.8510041392838972,17.259615758362933,14.124212267432057,0.0,15.872637464579123,14.994742681180174,34.126662450888304,929880.0,191910.0
0.9048833869727434,16.59307274436997,12.89949412945165,0.0,15.894623788902276,14.99471430798279,34.801509768094185,929880.0,191910.0
0.2061442140333819,19.162684623595023,11.01638623015262,0.0,15.921351580100156,14.994642222569263,34.60836279632094,929880.0,191910.0
0.5465726324381018,15.859543780860207,14.277037397214746,0.0,15.933748385977578,14.994647286052034,35.02805452768486,929880.0,191910.0
0.8375990264033046,17.457826970691364,7.415244739240048,0.0,15.959636497350985,14.994491417999901,35.55151599862226,929880.0,191910.0
0.532629695822094,17.82461128244976,12.700938560315105,0.0,15.98745064718776,14.994460502361763,35.71514239837794,929880.0,191910.0
0.9127030777371208,17.110066622920957,7.222390350553596,0.0,16.012900900348097,14.994301365225349,36.329288122294386,929880.0,191910.0
0.8050613172382939,15.472634901172222,8.65013453950914,0.0,16.01841031028781,14.994176179223475,37.13026023112368,929880.0,191910.0
0.6294368739066386,17.775697293423303,8.444212085670072,0.0,16.047558047725612,14.994046563542646,37.370729751628694,929880.0,191910.0
0.8244822219460872,19.430914619038152,7.553351145172188,0.0,16.077645400499883,14.993896697958037,37.81470811868543,929880.0,191910.0
0.12679599673249087,19.788200152964457,12.189467313075578,0.0,16.10859456175858,14.993856594867001,37.469197868758535,929880.0,191910.0
